otu	statistic	p.value	parameter	method	C	1RM1	M1	p.value.adj
Ruminococcaceae (OTU 666)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 667)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 668)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 669)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 671)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidetes (OTU 672)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 674)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 675)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 676)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 677)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 678)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 680)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 682)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 685)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 686)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 687)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 690)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 693)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 697)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 698)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 699)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 700)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 705)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 707)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 708)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 709)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 710)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 712)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 713)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 714)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 715)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 717)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 720)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 721)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 723)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 725)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 726)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Senegalimassilia (OTU 728)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 733)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Carnobacteriaceae (OTU 734)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 735)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 738)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 739)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 740)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Gemmata (OTU 741)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 742)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Collinsella (OTU 744)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerotruncus (OTU 745)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 747)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Butyricimonas (OTU 748)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Aestuariispira (OTU 749)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 750)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 751)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Oscillibacter (OTU 752)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 753)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 754)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 755)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 758)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 761)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 764)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 766)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 767)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 768)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 769)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 770)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 775)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 776)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 778)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 781)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 782)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 784)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 785)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 787)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 789)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 790)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 792)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 793)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 794)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 797)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 799)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 800)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Actinomycetales (OTU 801)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 802)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 803)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 804)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Oscillibacter (OTU 805)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 806)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 807)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 808)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 812)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Fusobacterium (OTU 813)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 814)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 815)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 818)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 819)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 822)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 825)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Barnesiella (OTU 826)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 827)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 828)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 829)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 830)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 831)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 834)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 836)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerostipes (OTU 840)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 841)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 845)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 846)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Cloacibacterium (OTU 847)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 848)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 849)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 850)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Butyrivibrio (OTU 852)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Enterorhabdus (OTU 856)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 857)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Alphaproteobacteria (OTU 860)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 861)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 864)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 865)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 867)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 873)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 874)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 877)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcus (OTU 878)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 880)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 882)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 886)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 887)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 890)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 895)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 897)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 900)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Methylobacterium (OTU 901)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 905)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Campylobacter (OTU 907)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 908)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 910)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 911)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 912)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 913)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 914)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 915)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 917)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 920)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 922)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 923)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 925)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 927)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 928)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 931)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 934)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 935)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 936)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 937)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 941)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 946)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 947)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 949)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Acetitomaculum (OTU 950)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 951)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Brachybacterium (OTU 953)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Pseudoflavonifractor (OTU 955)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 958)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 960)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 961)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Corynebacterium (OTU 963)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 966)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 968)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 969)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 970)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 974)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 976)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 978)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 979)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 980)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 981)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 983)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 984)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Morganella (OTU 985)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 989)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 990)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Fusobacteriaceae (OTU 992)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Pseudoflavonifractor (OTU 993)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 994)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 996)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 998)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcus (OTU 1000)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1001)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bifidobacterium (OTU 1008)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Alloprevotella (OTU 1009)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1010)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1014)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1017)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1018)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcus (OTU 1022)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1024)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Leptotrichia (OTU 1025)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1027)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1028)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1030)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 1035)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1037)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1043)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 1044)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1048)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1049)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1053)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1056)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 1062)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1064)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Gemella (OTU 1065)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1070)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1071)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1081)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1082)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1083)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1084)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1087)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1088)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1089)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1097)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1100)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1101)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1104)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1106)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1108)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1109)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1110)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 1113)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1117)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1119)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1120)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1121)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1124)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1126)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 1127)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1129)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Pectinatus (OTU 1136)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1137)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Alloprevotella (OTU 1140)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1142)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiaceae_ (OTU 1146)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Sphingomonas (OTU 1149)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 1151)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1152)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1154)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Faecalibacterium (OTU 1155)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 1158)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1160)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 1166)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1173)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1174)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1178)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1182)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1184)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1187)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1188)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1189)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1190)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Chitinophagaceae (OTU 1192)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Gemmata (OTU 1194)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1199)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1203)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1205)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Finegoldia (OTU 1206)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1208)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1212)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1215)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1218)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1220)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1222)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1224)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1230)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1233)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Phyllobacterium (OTU 1234)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1236)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1241)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1242)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1246)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 1247)	NA	NA	8	Kruskal-Wallis rank sum test	0	0	0	NA
